site,seed,epochs,chm,train,test,bbox_prec,bbox_rec,class_prec,class_rec
teak,42,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6670118040169224,0.6924115322610906,0.924863387978142,0.9223433242506812
teak,518437,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6562044589815644,0.6916534647506949,0.9205921938088829,0.9318801089918256
teak,645142,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6367680525300563,0.6915058256508044,0.9106217616580311,0.9577656675749319
teak,951277,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6011525910879426,0.6916078154839781,0.8728179551122195,0.9536784741144414
teak,769680,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6018107189780381,0.688455731880599,0.8709677419354839,0.9564032697547684
teak,454803,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6421396047877495,0.7123190111802999,0.8942675159235669,0.9564032697547684
teak,690695,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6126885409131999,0.7017314324490556,0.8794587945879458,0.9741144414168937
teak,344218,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6692731267922383,0.6966279253066378,0.9348710990502035,0.9386920980926431
teak,392477,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6617275083736709,0.6930494634895843,0.9243243243243243,0.9318801089918256
teak,505846,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6859559140656771,0.7071279755082229,0.9421487603305785,0.9318801089918256
teak,538310,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.692351114437942,0.6500208624694416,0.974320241691843,0.8787465940054496
teak,478192,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6458555487595213,0.6814726640108747,0.9183400267737617,0.9346049046321526
teak,952728,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6562661902796836,0.696471097751203,0.9231805929919138,0.9332425068119891
teak,447857,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.644495027255694,0.6578513920296838,0.9416666666666667,0.9237057220708447
teak,654517,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6642683193044391,0.663193966362698,0.9447592067988668,0.9087193460490464
teak,326518,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6711360239805936,0.6882979491563485,0.9349030470914127,0.9196185286103542
teak,436296,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6686116170218703,0.6627261309663512,0.9570200573065902,0.9100817438692098
teak,723653,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6596764925530747,0.7017926048105638,0.9174434087882823,0.9386920980926431
teak,646171,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6405887842453122,0.679688596681525,0.9173333333333333,0.9373297002724795
teak,306939,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6684778929752916,0.6947518678349434,0.9359673024523161,0.9359673024523161
teak,758261,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6155818683793325,0.6935478013310327,0.8817610062893082,0.9550408719346049
teak,976563,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6647396551208358,0.6882916135408942,0.9334239130434783,0.9359673024523161
teak,865101,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6347852618970713,0.7195343229166,0.8759305210918115,0.9618528610354223
teak,529320,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6507768649178393,0.680082323689611,0.9308943089430894,0.9359673024523161
teak,468175,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6300963577901398,0.6242617565662495,0.9612625538020086,0.9128065395095368
teak,694154,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6073269224980721,0.6912386797482158,0.8805970149253731,0.9645776566757494
teak,323554,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6618422519127235,0.691547328910211,0.9216216216216216,0.9291553133514986
teak,784313,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.5722396536715801,0.6849176746221315,0.8412887828162291,0.9604904632152589
teak,415029,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6326131144876941,0.7110918348866558,0.8839848675914249,0.9550408719346049
teak,731053,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.669734750185992,0.6970677473805272,0.918918918918919,0.9264305177111717
teak,230705,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6373689586573739,0.6666523087725371,0.9297297297297298,0.9373297002724795
teak,507281,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6554379512884984,0.6828553611910015,0.9385245901639344,0.9359673024523161
teak,829640,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6418791911312831,0.674923170970299,0.9219380888290714,0.9332425068119891
teak,486693,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6545344254459631,0.6644793994399918,0.9388038942976356,0.9196185286103542
teak,893204,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6507652239257931,0.6398493918910627,0.9512893982808023,0.9046321525885559
teak,197470,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6517092303390155,0.6678766227868551,0.9326923076923077,0.9250681198910081
teak,604812,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.6425243780417693,0.651535685762761,0.9462517680339463,0.9114441416893733
