site,seed,epochs,chm,train,test,bbox_prec,bbox_rec,class_prec,class_rec
sjer,42,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.3791841921628594,0.7578440376827476,0.5225409836065574,1.0
sjer,518437,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.5106995841673261,0.7980034750196042,0.625615763546798,0.996078431372549
sjer,645142,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.40611140587941946,0.8413026042058303,0.4885057471264368,1.0
sjer,951277,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.579687539220581,0.7749427991363477,0.7262247838616714,0.9882352941176471
sjer,769680,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.5226693804234306,0.7750599758664276,0.675531914893617,0.996078431372549
sjer,454803,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.4532053027892675,0.750509660590306,0.5916473317865429,1.0
sjer,690695,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.54042947611401,0.780045089319283,0.6781914893617021,1.0
sjer,344218,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.465539195976801,0.7981423146745728,0.5985915492957746,1.0
sjer,392477,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.3373277246270018,0.7955728411373573,0.43147208121827413,1.0
sjer,505846,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.45856566589151293,0.7500609157867224,0.596244131455399,0.996078431372549
sjer,538310,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.47988221552962385,0.8160913906881648,0.5616740088105727,1.0
sjer,478192,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.5612178403321114,0.7774646948034045,0.6746031746031746,1.0
sjer,952728,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.6637176417299758,0.7233999423515554,0.8597122302158273,0.9372549019607843
sjer,447857,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.4033186584841933,0.7726609859674377,0.53125,1.0
sjer,654517,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.36950181970758805,0.7927483806516066,0.45454545454545453,1.0
sjer,326518,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.40221232297085785,0.7529122311380377,0.551948051948052,1.0
sjer,436296,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.4521260054590638,0.7987746572423995,0.5280665280665281,0.996078431372549
sjer,723653,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.4204426362946699,0.8003987499955242,0.551948051948052,1.0
sjer,646171,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.44041364770394753,0.7989090658445499,0.5204918032786885,0.996078431372549
sjer,306939,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.38467292162424294,0.7946383813319297,0.4941860465116279,1.0
sjer,758261,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.36736675540192254,0.7332748344845121,0.4932301740812379,1.0
sjer,976563,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.34428445923119533,0.7859444766702832,0.4653284671532847,1.0
sjer,865101,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.6507362314051119,0.6299780416715902,0.9051383399209486,0.8980392156862745
sjer,529320,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.4956525780831683,0.7481944578718774,0.6159420289855072,1.0
sjer,468175,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.49339815412461197,0.8185606508187155,0.5862068965517241,1.0
sjer,694154,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.47616134545126854,0.7491914895140703,0.6572164948453608,1.0
sjer,323554,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.5147392955979293,0.7288368889175342,0.7298850574712644,0.996078431372549
sjer,784313,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.4793921345197186,0.8069071161813097,0.6144578313253012,1.0
sjer,415029,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.4725953174553271,0.774093021673667,0.5875576036866359,1.0
sjer,731053,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.46714950115766696,0.8127607159865228,0.5391120507399577,1.0
sjer,230705,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.45575606107664435,0.7356603521926103,0.630272952853598,0.996078431372549
sjer,507281,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.44546556678655636,0.7427859774633971,0.5679287305122495,1.0
sjer,829640,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.586349689337946,0.734521750650783,0.7713414634146342,0.9921568627450981
sjer,486693,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.44761330671946864,0.7372990360893585,0.6150121065375302,0.996078431372549
sjer,893204,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.44598242522815573,0.7375934549321645,0.6372795969773299,0.9921568627450981
sjer,197470,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.4532458472761079,0.6936318609705707,0.6614583333333334,0.996078431372549
sjer,604812,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.5014916191147091,0.8050768675768677,0.6042654028436019,1.0
sjer,429951,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.42574425657607745,0.8096029866191157,0.5357142857142857,1.0
sjer,654582,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.4884950754495347,0.7946108998528354,0.596244131455399,0.996078431372549
