exp_id,site,seed,pi_f,rule,epochs,chm,train,test,bbox_prec,bbox_rec,class_prec,class_rec
34398cf726314d7f973415ba6b6fa838,niwo,518437,0.0,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6497745811045355,0.49721761606768106,0.9860748476936466,0.6375914462577378
30a81863d0494d67a5b7e6759fd4a022,niwo,645142,0.0,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6434434979071312,0.5003432743104178,0.9863247863247864,0.6494091164884637
576c77d15cc543a0aa49ed10068315da,niwo,518437,0.1,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6089800267968081,0.49931684904553136,0.9893939393939394,0.734946539110861
b275b96710d74265b98b71d3ea23ddcf,niwo,645142,0.1,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6122046618613463,0.5055202152818573,0.9894894894894894,0.7416994935284187
eebdf8dfaf874b3bb0b7258b3844112a,niwo,518437,0.2,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.5920709922336885,0.5511749591882998,0.9898648648648649,0.8244231851435003
f886dfa6719242f8b74306aef654eb37,niwo,645142,0.2,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.5845553082102669,0.5494071986416845,0.989946380697051,0.831176139561058
b06e26d5e2344e1891179d4ac6dd9d77,niwo,518437,0.3,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.5541951460450013,0.5592501412086671,0.9813200498132005,0.8868880135059088
af70bab6231f4a03a80c5c5c4f371317,niwo,645142,0.3,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.5516705668294626,0.5530994368384808,0.9748928352725046,0.8958919527293191
7e400cfe415f4f428667611d92ae1491,niwo,518437,0.4,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.4988053833803827,0.5649069419863014,0.9107625743645213,0.947664603263928
ede36bdeb73e4ebfa3db62a826809a7a,niwo,645142,0.4,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.5003390070361781,0.5501577097632624,0.9150326797385621,0.9454136184580754
76d9a849dc494013b9a6d470d729afbd,niwo,518437,0.5,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.37769826969046555,0.5588744133672175,0.7067913786091907,0.9780528981429375
0ad26b950c7f4e19a088ef7c39fef02f,niwo,645142,0.5,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.3973308411961181,0.5647540139914554,0.7285774588433939,0.9712999437253799
e70e05fd4d954658b2c90d875394894b,niwo,518437,0.6,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.3330007112468725,0.5458718440986554,0.6290726817042607,0.9887450759707372
181ec9018c99464591a29c8e1c5b6ed5,niwo,645142,0.6,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.3378299741296229,0.5657156795357442,0.6302791696492483,0.9909960607765897
ab2af584bc3f419caf069478eb338b88,niwo,518437,0.7,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.30798729251706886,0.5400111076556449,0.5927163381222853,0.9983117613956106
918d4386bce34f2fb055a527448dd88b,niwo,645142,0.7,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.316568618144031,0.5491731429154989,0.5977710233029382,0.996060776589758
595ea7636a784a1486f980c8cea84a99,niwo,518437,0.8,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.2999222321311802,0.5428692515322809,0.5739664082687338,1.0
d5249d3482554b14b433a38c2f962260,niwo,645142,0.8,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.3071709395603621,0.545479605599977,0.5860817941952506,1.0
37473050fcfc444fbea1984f8fa0fa3b,niwo,518437,0.9,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.3035885925331007,0.5348122471731792,0.5890547263681593,0.9994372537985369
45b8c6e3e366426797be81723fc28035,niwo,645142,0.9,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.3044141995430634,0.5365067529398972,0.5881181546631264,0.9971862689926843
5b820aaccf5441a68cb99ae00c374354,niwo,518437,1.0,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.5903346790283094,0.4692464751838303,0.9838591342626559,0.7546426561620709
f8085da5d56240d193a59ed1d9b807de,niwo,645142,1.0,R1,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.5936258387076866,0.46127060443316514,0.9789473684210527,0.7326955543050084
545a4393849f48b19debf8bd32b66fa9,teak,518437,0.0,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6421289152447989,0.6831303699902636,0.9098143236074271,0.9346049046321526
f4b437aee7064c90ad941e989c2a86db,teak,645142,0.0,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6722976588318667,0.7190443332182288,0.9122340425531915,0.9346049046321526
64c13eea2ae94a9084bc68e205db7368,teak,518437,0.1,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6728343283857866,0.6604849146460832,0.9492017416545718,0.8910081743869209
8e48dc65617844c583cb7e1e21e68856,teak,645142,0.1,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6993526914756654,0.6880953254178849,0.950937950937951,0.8978201634877384
04a0c9eacc4148ee8c48e6e5ed68bb11,teak,518437,0.2,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.7204961974202742,0.6778436642452754,0.9681335356600911,0.8692098092643051
28e20c361242403bb15b0482962b3055,teak,645142,0.2,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.7742211918290851,0.6705648791855083,0.9853181076672104,0.8228882833787466
58592d76ae2c43eabc001e3fb9360203,teak,518437,0.3,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.7375863529580872,0.6784552648037909,0.9772727272727273,0.8787465940054496
6fd54275dfc843fead3c86a047ff9478,teak,645142,0.3,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.7643866289459316,0.6546969205862253,0.9902597402597403,0.8310626702997275
8972d1fc807449048ed02b7d1e74cb2b,teak,518437,0.4,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.8188890192369004,0.6187693558721195,0.99812382739212,0.7247956403269755
96ef65c4c1d648eb9035148cc02a0b6d,teak,645142,0.4,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6803038237125538,0.7181684487387209,0.9197368421052632,0.952316076294278
110c0cc12d1140139f442e4f4beee3c0,teak,518437,0.5,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.8207582527838638,0.5596642744772509,0.9978947368421053,0.6457765667574932
6799971a6639465e924e10649d78018a,teak,645142,0.5,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.730316513816722,0.5699967418047411,0.9925512104283054,0.726158038147139
282651e6a0934612bdc8791edbdaf34b,teak,518437,0.6,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.79134494441635,0.5214040776793373,1.0,0.6158038147138964
ff5e817d176248abb94732327a59911c,teak,645142,0.6,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.7900265061484639,0.5434681205222943,1.0,0.6444141689373297
c7b8a43f3e9f4e4594707d1ddf48c6a6,teak,518437,0.7,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6047850825967014,0.5195700364016472,0.9790996784565916,0.829700272479564
075d9a702ee544ed9612cc20336dcf79,teak,645142,0.7,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6747827717484917,0.38937588451638994,1.0,0.55858310626703
3b85937d32b5405b93c1f4f42cc8f49a,teak,518437,0.8,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.8348214285714286,0.05166560080287709,1.0,0.06231454005934718
92039c36a8a0448ab42a652e707eb347,teak,645142,0.8,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.8343915343915344,0.08096513973286501,1.0,0.09809264305177112
5adb0480a38e4f6087bab232cd2ac894,teak,518437,0.9,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.9090909090909091,0.045420537165310054,1.0,0.04835164835164835
e89f5e2fca664fbe918843a26b9c45f6,teak,645142,0.9,R1,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.9583333333333334,0.034034900284900284,1.0,0.033783783783783786
982d5e04784b452a8a2cef0bded68a1c,sjer,518437,0.0,R1,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.49370997825482,0.7683780824909858,0.6144578313253012,1.0
3feb3788a2004f368b6711c9ed6d7928,sjer,645142,0.0,R1,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.4472044506894962,0.7546979454237521,0.5733634311512416,0.996078431372549
815831cd06fb4623b673e486dedd98b3,sjer,518437,0.1,R1,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.46829803489895366,0.759959305927048,0.6189320388349514,1.0
defdda6e8b134bffa50305dbeb9fbaea,sjer,645142,0.1,R1,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.4811502209964209,0.727209349789995,0.648854961832061,1.0
