site,train,test,bbox_prec,bbox_rec,class_prec,class_rec
teak,temp-train.csv,fold_0.csv,0.49030526386948586,0.767043933682518,0.6645489199491741,1.0
teak,temp-train.csv,fold_1.csv,0.4520271157044418,0.7297955151300732,0.6314285714285715,1.0
teak,temp-train.csv,fold_2.csv,0.3646187477679233,0.7536937566553935,0.5258152173913043,1.0
teak,temp-train.csv,fold_3.csv,0.465213905839609,0.816323067974538,0.6053882725832013,0.9922077922077922
teak,temp-train.csv,fold_4.csv,0.4299520270917097,0.7377688220034923,0.6433770014556041,0.9954954954954955
