site,train,test,bbox_prec,bbox_rec,class_prec,class_rec
niwo,fold_00.csv,fold_01.csv,0.7160570343548578,0.5226413907933108,1.0,0.7171814671814671
niwo,fold_01.csv,fold_00.csv,0.7301805364610847,0.5086728551066084,1.0,0.6880043033889188
niwo,fold_10.csv,fold_11.csv,0.7110872950020584,0.5270222263301887,1.0,0.7287581699346405
niwo,fold_20.csv,fold_21.csv,0.7205346813910898,0.5143682293735806,1.0,0.7016129032258065
niwo,fold_21.csv,fold_20.csv,0.6975103735101014,0.5128915913087286,1.0,0.7258986175115207
