site,seed,epochs,chm,train,test,bbox_prec,bbox_rec,class_prec,class_rec
niwo,42,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6441743456151883,0.5206051520014628,0.9869494290375204,0.6809229037703995
niwo,518437,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6454526512006918,0.5170927280774695,0.9868529170090387,0.6758581879572313
niwo,645142,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6344371763874127,0.5156134257200796,0.9870235198702352,0.6848621271806415
niwo,951277,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.647038554423062,0.5243868934441006,0.9870235198702352,0.6848621271806415
niwo,769680,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6378545203382565,0.5049307114316692,0.9878738884397736,0.6876758581879572
niwo,454803,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.633967202895268,0.5094463914806272,0.9864325618515563,0.6955543050084412
niwo,690695,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6385750837947138,0.5115995069686075,0.9868204283360791,0.6741699493528419
niwo,344218,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6438351067104588,0.5215459801849152,0.9869812855980472,0.6826111423747889
niwo,392477,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6408523963193805,0.4854307075845798,0.9868095630667766,0.6736072031513787
niwo,505846,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6482457694417753,0.5215445591347942,0.9869067103109657,0.678671918964547
niwo,538310,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6435146976597089,0.5191599848221631,0.986938775510204,0.6803601575689364
niwo,478192,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6460150910727515,0.5174716183489436,0.9867986798679867,0.6730444569499155
niwo,952728,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6335997342164296,0.5040668276235128,0.9870863599677159,0.6882386043894204
niwo,447857,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6463240552645341,0.49925138460958696,0.9875104079933389,0.6674169949352842
niwo,654517,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6398282579909103,0.5110834278324731,0.9867659222497932,0.6713562183455262
niwo,326518,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6433090275938698,0.5192562661633321,0.986960065199674,0.6814856499718627
niwo,436296,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6389806015062118,0.5031491952698798,0.9877750611246944,0.6820483961733258
niwo,723653,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6403590007867138,0.5171101225032021,0.9869494290375204,0.6809229037703995
niwo,646171,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6367149908609543,0.5000790589974069,0.9877551020408163,0.6809229037703995
niwo,306939,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.64749025454947,0.475480774908518,0.9880444064901793,0.6510973550928532
niwo,758261,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6370485730910564,0.49744704776100823,0.9868421052631579,0.6752954417557682
niwo,976563,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.633613529761991,0.514902440937808,0.9869812855980472,0.6826111423747889
niwo,865101,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6399140649538919,0.5238451875195105,0.9871382636655949,0.691052335396736
niwo,529320,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6296098576096586,0.47989509474125097,0.9877149877149877,0.678671918964547
niwo,468175,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6419662545803798,0.520860362672742,0.9870235198702352,0.6848621271806415
niwo,694154,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6371525821292997,0.5022819137345738,0.9877949552481693,0.6831738885762522
niwo,323554,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6462789288266914,0.5241927814033394,0.9870445344129555,0.6859876195835678
niwo,784313,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6422211318955201,0.5144216955179984,0.9867986798679867,0.6730444569499155
niwo,415029,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6478028838625873,0.5175288331602708,0.9867768595041322,0.6719189645469893
niwo,731053,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6420030076006163,0.5209597083028851,0.9862012987012987,0.6837366347777153
niwo,230705,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.641602066344176,0.5217736637328176,0.986212489862125,0.6842993809791784
niwo,507281,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6463899783330652,0.5187007539006593,0.9868744872846595,0.6769836803601575
niwo,829640,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6303075035864334,0.4799870672003885,0.9876746096959738,0.6764209341586944
niwo,486693,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6449600603912278,0.5205068150061104,0.9869281045751634,0.6797974113674733
niwo,893204,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6408240473056454,0.5120692113743145,0.9859271523178808,0.6702307259425999
niwo,197470,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6372789944857827,0.49946458912418157,0.9876948318293683,0.6775464265616207
