exp_id,site,seed,pi_f,rule,epochs,chm,train,test,bbox_prec,bbox_rec,class_prec,class_rec
ef1864384900473d95579da4f17f38e9,teak,645142,0.3,R2,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6687502757735267,0.6873700520086429,0.9352617079889807,0.9250681198910081
b6365f22bbc047f08376478cc21e5d49,sjer,518437,0.3,R2,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.3557198785500145,0.6694053706150482,0.5604395604395604,1.0
a6fcefe4e4ca4f55b33345b7e3f025c9,sjer,645142,0.3,R2,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.4726937389071072,0.7040744202034525,0.6640419947506562,0.9921568627450981
f39bfeabdeb240f2b7b3e9662cbd03d7,mlbs,518437,0.3,R2,5,False,training3/MLBS-train.csv,evaluation3/MLBS-test.csv,0.6012624678217553,0.5716426018372772,0.9824561403508771,0.9313929313929314
3ba977ea79e84e208e13685cdd2ede0c,mlbs,645142,0.3,R2,5,False,training3/MLBS-train.csv,evaluation3/MLBS-test.csv,0.613147665662026,0.5978817212587599,0.9764453961456103,0.9480249480249481
6c718ed9c0404a3ebafcfbb091c8885b,niwo,518437,0.4,R2,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6454034464753194,0.4601268076394786,0.9876215738284704,0.6285875070343275
618d0095a4b144f9be8303012ae3e597,niwo,645142,0.4,R2,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6480403069670213,0.4976124447700503,0.9861111111111112,0.6392796848621272
7f38071191644b088a99e5a27a252333,teak,518437,0.4,R2,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6521488251641577,0.7415831923401409,0.8801498127340824,0.9604904632152589
2863661bfc43490a99c99a5f1b3b9d96,teak,645142,0.4,R2,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6553744977188152,0.717631420490878,0.9,0.944141689373297
15302263531e48829864169893480d95,sjer,518437,0.4,R2,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.4224020305199664,0.7538547474031345,0.550755939524838,1.0
bb4e01bda6be4f3a8e250dc7b06bd477,sjer,645142,0.4,R2,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.5154124177255519,0.7460584218648736,0.6836461126005362,1.0
7f68507ea2a84f4fbefc9dd93c3bffcc,mlbs,518437,0.4,R2,5,False,training3/MLBS-train.csv,evaluation3/MLBS-test.csv,0.5971249620170007,0.5688912265942966,0.9824561403508771,0.9313929313929314
bf9146cc2e7048f6ba690703d30ed78e,mlbs,645142,0.4,R2,5,False,training3/MLBS-train.csv,evaluation3/MLBS-test.csv,0.6031776677572948,0.5958273131362355,0.9725158562367865,0.9563409563409564
769c3f29eaf940fe96ecee7f23df1df4,niwo,518437,0.5,R2,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6485390185861953,0.48101800010705303,0.9877729257641922,0.6364659538548115
75e7d8bf40a047079fc8ebfcf9fe00f9,niwo,645142,0.5,R2,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6498028185010015,0.4834500411827294,0.9878154917319408,0.638716938660664
6fb37daa88a74c1eac2de121f2a94d4b,teak,518437,0.5,R2,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6678599359214729,0.6840245691412964,0.9368131868131868,0.9291553133514986
5895995bc07d460b90801972c6e2b041,teak,645142,0.5,R2,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6756275155340659,0.7083215826418547,0.9230769230769231,0.9318801089918256
0943ec51895740d3807f8b1921e8c81e,sjer,518437,0.5,R2,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.45090602877482105,0.7550115654954365,0.5889145496535797,1.0
2a28204d5b82483a82271cc2e82660d1,sjer,645142,0.5,R2,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.5383646924443888,0.7617672649930716,0.7175141242937854,0.996078431372549
edb0faebe8e3434a94778914953383a5,mlbs,518437,0.5,R2,5,False,training3/MLBS-train.csv,evaluation3/MLBS-test.csv,0.5900423603724925,0.5581520669484372,0.9845132743362832,0.9251559251559252
ade786a675744057b5079777ab3f5d21,mlbs,645142,0.5,R2,5,False,training3/MLBS-train.csv,evaluation3/MLBS-test.csv,0.6035526548629429,0.5913320304250109,0.9744136460554371,0.9501039501039501
9651cfca72514968a48d025759b0cbe4,niwo,518437,0.6,R2,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6387646485356373,0.4650407369817909,0.9879101899827288,0.6437816544738323
7478fd27954847e580ca95b25716d1c8,niwo,645142,0.6,R2,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6385454869583823,0.47700241724101783,0.9869678540399652,0.6392796848621272
c67717d1d1e1460387153bee2768f000,teak,518437,0.6,R2,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6547054593260786,0.6847919498975621,0.9227642276422764,0.9277929155313351
4c49e5098f3547dfa1a72b489717614e,teak,645142,0.6,R2,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6827003217510551,0.6941890898648365,0.9354838709677419,0.9087193460490464
6a88ae617bf94ad094f57e99bda892c2,sjer,645142,0.6,R2,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.4224958771798749,0.7052114552114553,0.6311881188118812,1.0
a8015691d9c847eaad9f95a4d1447844,mlbs,518437,0.6,R2,5,False,training3/MLBS-train.csv,evaluation3/MLBS-test.csv,0.5940438541007801,0.576154614582021,0.9741379310344828,0.9397089397089398
faeb8779e2754c5293c881ef633f94d3,mlbs,645142,0.6,R2,5,False,training3/MLBS-train.csv,evaluation3/MLBS-test.csv,0.6069395276271136,0.5990741769423413,0.9767441860465116,0.9604989604989606
25244c4efedb4423a4b449b6e600db8b,niwo,518437,0.7,R2,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6328313588484625,0.4617947124135448,0.9879310344827587,0.6449071468767585
8e0c6006f42343798c7336a01444f6de,niwo,645142,0.7,R2,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6335101442794084,0.4621363276607928,0.9879101899827288,0.6437816544738323
b2a9606b12674087b9065ea20e813c04,teak,518437,0.7,R2,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6575699522235015,0.6985545480340355,0.9132176234979973,0.9318801089918256
2c6a799d540e43438447ca444f5e61dc,teak,645142,0.7,R2,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6676242884456598,0.7143723412208871,0.9202127659574468,0.9427792915531336
7fd0729a55714276b6af25192197ba6e,sjer,518437,0.7,R2,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.44405616258083047,0.7711345554087491,0.5782312925170068,1.0
47bc5bab1a6d429d9586f67906a358e5,mlbs,518437,0.7,R2,5,False,training3/MLBS-train.csv,evaluation3/MLBS-test.csv,0.6148224224505232,0.5925056842889429,0.982646420824295,0.9417879417879418
b61abf8662434f58940071f21cf4c0a7,mlbs,645142,0.7,R2,5,False,training3/MLBS-train.csv,evaluation3/MLBS-test.csv,0.6196694544432508,0.6356568544568224,0.9511201629327902,0.9708939708939709
a012b794db764a87892c2ac9398ce9d1,niwo,518437,0.8,R2,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6376399455231548,0.47794610892957606,0.9878892733564014,0.642656162070906
a9e6c05b80754d5fafdecc6b5ab5ed1e,niwo,645142,0.8,R2,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6291736616911524,0.45032186883899455,0.9880546075085325,0.6516601012943163
2364d8d176b44acea6ba8ffcfca633ad,teak,518437,0.8,R2,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6826773907115259,0.7004556177151183,0.9365517241379311,0.9250681198910081
16cffa3fbe8748d2ba310b88ad084c76,teak,645142,0.8,R2,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6666568988793422,0.6990189479870271,0.9228687415426252,0.9291553133514986
4e9b35858caf433ea3e8f6e658249d4b,sjer,645142,0.8,R2,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.4790506838930409,0.7796676889418825,0.6240786240786241,0.996078431372549
ce441b49a6384c58bd62595d74e6dc7c,mlbs,518437,0.8,R2,5,False,training3/MLBS-train.csv,evaluation3/MLBS-test.csv,0.6178031468403292,0.6143364485305642,0.9726890756302521,0.9625779625779626
b9ba1e36ee1046d8832bb00746f628c3,mlbs,645142,0.8,R2,5,False,training3/MLBS-train.csv,evaluation3/MLBS-test.csv,0.6181687070916893,0.6264652613669244,0.9586776859504132,0.9646569646569647
a4fc494369814f4b91581dc535f39e69,niwo,518437,0.9,R2,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6305712800517489,0.4760775053722124,0.9862424763542562,0.6454698930782217
5dcbbc2a301941f6b76f768934dc8013,niwo,645142,0.9,R2,7,False,training3/NIWO-train.csv,evaluation3/NIWO-test.csv,0.6356536339255819,0.47434058633709997,0.9878260869565217,0.6392796848621272
7ff7f8321c7c4fa9b2275336fe4b11ce,teak,518437,0.9,R2,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6789182976260956,0.7154654194617369,0.9227642276422764,0.9277929155313351
166e910325f6486181cb9e2e7302b4e0,teak,645142,0.9,R2,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6631752758517808,0.6908126828415148,0.9264305177111717,0.9264305177111717
35660557deb04ef3a2f919e242429dcc,sjer,518437,0.9,R2,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.48081822578873157,0.7758157165415231,0.6407035175879398,1.0
1ae5d0823ea74e95abd92da50bb83348,sjer,645142,0.9,R2,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.4825958024007082,0.76062275538082,0.6455696202531646,1.0
c02e725ef1d24be6a7ebcca8b33fb7e1,mlbs,518437,0.9,R2,5,False,training3/MLBS-train.csv,evaluation3/MLBS-test.csv,0.6142315800905158,0.6256467962476118,0.9508196721311475,0.9646569646569647
47d429094f2541d3bf2f1af36067747b,mlbs,645142,0.9,R2,5,False,training3/MLBS-train.csv,evaluation3/MLBS-test.csv,0.608898356366825,0.6248357020722707,0.9552845528455285,0.9771309771309772
0da15f3476e94b6fa77b80709a2b98d8,sjer,518437,0.6,R2,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.4366879322173853,0.7664751914751915,0.5691964285714286,1.0
0a9524fbb8a7409fb21ba75e4b085c58,sjer,518437,0.8,R2,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.48809384825503005,0.7927523641233319,0.6129807692307693,1.0
e849d88f8a8f42bd8cfacb399475eac8,sjer,645142,0.7,R2,5,False,training3/SJER-train.csv,evaluation3/SJER-test.csv,0.4726834864816901,0.7644790693177791,0.6311881188118812,1.0
