exp_id,site,seed,pi_f,rule,epochs,chm,train,test,bbox_prec,bbox_rec,class_prec,class_rec
b204c3444e9a45738821662b1b4b1f8b,teak,645142,0.2,R3,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.7281471523781322,0.6487631310965,0.990506329113924,0.8528610354223434
802bf61906dd4423b8e5f04397875970,teak,518437,0.3,R3,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.7828480996544539,0.636808979030559,0.9982758620689656,0.7888283378746594
7c55f2ef9db64c1994e7e8afb160ba6a,teak,645142,0.3,R3,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.7781455071003042,0.6536518664676915,0.9983361064891847,0.8174386920980926
992672b1a5854ce8bf3ec9eacc39010a,teak,518437,0.4,R3,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.7669392083489763,0.6582790311429256,0.9918831168831169,0.832425068119891
c6e7b32976654a4d869845a08b5df40e,teak,645142,0.4,R3,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.7961974442635649,0.630122793467752,1.0,0.7683923705722071
641ec879680442369e762d19fd38337b,teak,518437,0.5,R3,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.7669171803820928,0.5604608574944991,1.0,0.6907356948228883
c6a79b10de31462291c0a41c13dec7ae,teak,645142,0.5,R3,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.7794393543840097,0.5839485129925535,0.9980916030534351,0.7125340599455041
98ed4b49d6bd471295a36904a1aad2d9,teak,518437,0.6,R3,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.7454945557481485,0.559288982137518,1.0,0.7138964577656676
aa6bdcaec20e4d3aadc09be28edfa306,teak,645142,0.6,R3,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.7970401248156851,0.5767484486017278,1.0,0.6907356948228883
f2eb42eb947b4678848414b987d7a735,teak,518437,0.7,R3,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.8012452554865173,0.26969710453983065,1.0,0.3474114441416894
eb2bcc5d8a454f078c857de957b74092,teak,645142,0.7,R3,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.7806693093777493,0.22613015297448272,1.0,0.30140845070422534
9a3649b8d84f45c1bdfb23b7a4deaa93,teak,518437,0.8,R3,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.8369791666666666,0.06684400272205338,1.0,0.08
0bd0310f9c0f4d009d341ba257e962ca,teak,645142,0.8,R3,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,0.5,0.017932908620474478,1.0,0.03304347826086956
fd77cdae604d4d83a52f28877bd902cb,teak,518437,0.9,R3,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,1.0,0.021759259259259256,1.0,0.020833333333333332
f1bee654a63a4991ab6d4976156aeba6,teak,645142,0.9,R3,5,True,training4/TEAK-train.csv,evaluation4/TEAK-test.csv,1.0,0.022942278421730477,1.0,0.021621621621621623
9ae6dc5363e348b483d8c5b135ade2d9,sjer,518437,0.0,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.42024952802966387,0.6467450560192496,0.6571428571428571,0.9921568627450981
210141729ebe4cb5b127fbda69bc43cf,sjer,645142,0.0,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.5510791697012111,0.744089557396009,0.7264957264957265,1.0
de7c4e8240684706a485f59bfc3a11c6,sjer,518437,0.1,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.5097012238790427,0.6222973710876937,0.8125,0.9686274509803922
ad2deb4aaa984a6b9f79ba50aed1a828,sjer,645142,0.1,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.5908341090204667,0.7317185055088282,0.8,0.9882352941176471
751bce54d58648bc9ecd89002322d4e8,sjer,518437,0.2,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.6251504767633801,0.6895521145521147,0.9051094890510949,0.9725490196078431
44b9ecdd02144e16a82601b06a9c5e27,sjer,645142,0.2,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.6309019648915284,0.747737567092406,0.8527397260273972,0.9764705882352941
352bf53068044763b44f07bee4ed1e7b,sjer,518437,0.3,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.5909687087106442,0.6736140651463234,0.8723404255319149,0.9647058823529412
11f24551efc44002806c16948cdcd1b4,sjer,645142,0.3,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.6493196673162716,0.7119676470482923,0.9114391143911439,0.9686274509803922
6c183c45c9144cb3bc9b221dc1039d6c,sjer,518437,0.4,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.6427808276480004,0.7048638637348316,0.9104477611940298,0.9568627450980393
0b66535fe9944b5f9e0c149bde39d471,sjer,645142,0.4,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.6332946912880499,0.6544865976317591,0.9288537549407114,0.9215686274509803
509a80f52a3547e2966310ef973920e3,sjer,518437,0.5,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.6881619724361661,0.6656574160606419,0.9421487603305785,0.8941176470588236
5a4d6445d19945c1a105ff2cf5270df0,sjer,645142,0.5,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.6475075104107362,0.6100954600954601,0.9487179487179487,0.8705882352941177
e6ab1ee134f642368a90c5e5d44f2525,sjer,518437,0.6,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.7056085781180659,0.671914689253399,0.9665271966527197,0.9058823529411765
f6cf6d17eeb94cf094a483b910006f30,sjer,645142,0.6,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.767410277894149,0.5689767669606379,0.9797979797979798,0.7607843137254902
6cafc9172889430a85404fdf8d02f9ce,sjer,518437,0.7,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.7522222222222223,0.3334767084767085,1.0,0.304
42c7a4f90d1e4fdaac30be91e679dfae,sjer,645142,0.7,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.7978927203065133,0.3760290475807717,1.0,0.3902439024390244
aa52669ef25a40fd81a17e730b4a89f3,sjer,518437,0.8,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.5852564102564102,0.2422559811982889,1.0,0.3277310924369748
f967b1b691314cf2906eb14a28438f91,sjer,645142,0.8,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.7475779967159278,0.3647405755164376,1.0,0.43373493975903615
4371a8c3d0a94bb0aefb777736972b47,sjer,518437,0.9,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,0.6666666666666666,0.05416666666666667,1.0,0.0975609756097561
13aa303e25af4941b3e4774110efcaa4,sjer,645142,0.9,R3,5,True,training4/SJER-train.csv,evaluation4/SJER-test.csv,1.0,0.15252525252525254,1.0,0.13636363636363635
c54186eac92b428e9aa8af56c2ce52cf,mlbs,518437,0.0,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.5934073561716824,0.5853886086257368,0.9830866807610994,0.9667359667359667
baee63e4b9504a27b61f4ab366d07bc2,mlbs,645142,0.0,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.5992107520999,0.5632584756145677,1.0,0.9355509355509356
39e8e02f358349599a8706b8bfc83a73,mlbs,518437,0.1,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.6059326845442319,0.5645539678078852,0.9955156950672646,0.9230769230769231
65df219232284156921703ec018654b8,mlbs,645142,0.1,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.6172856169622283,0.5357282046560907,1.0,0.8627858627858628
532f3292d02d45d0bd7a5526ec16b265,mlbs,518437,0.2,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.6126405498550924,0.5473129366517598,0.9976635514018691,0.8877338877338877
88024016a35548a3b71ebdfdb5d54b34,mlbs,645142,0.2,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.6546633518434355,0.5644080881069209,0.9951573849878934,0.8544698544698545
3187c8a972df4324b2ec7f18e3e0611e,mlbs,518437,0.3,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.6303593869344573,0.5782045984076685,0.9954545454545455,0.9106029106029107
85280969f261477692e8fe382d0d5607,mlbs,645142,0.3,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.6253136019822823,0.590414699287021,0.986784140969163,0.9313929313929314
aeacd2ed168349d0af8e4eaf09f5dd0f,mlbs,518437,0.4,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.5975208646602354,0.5659261862691667,0.9845132743362832,0.9251559251559252
8c88768d6afd4da4960d8389c7fb5bdb,mlbs,645142,0.4,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.6305010537936572,0.5844689249769999,0.9932584269662922,0.918918918918919
814ef47c1bee46058ad2c749911945ca,mlbs,518437,0.5,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.5837165094318282,0.5946146558554617,0.9507186858316222,0.9625779625779626
03194c0a26214466bdd974289d936d6f,mlbs,645142,0.5,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.592221930725827,0.5810786358875581,0.9702127659574468,0.9480249480249481
ec426819d44f46c092151b7ab782f276,mlbs,518437,0.6,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.560455743632274,0.5779447022111717,0.9371196754563894,0.9604989604989606
3310cb1927ce44ceabe18249c5939b6f,mlbs,645142,0.6,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.5861405925795226,0.6110591818638669,0.93812375249501,0.9771309771309772
ef37fa6e0da74e019254df85532688a4,mlbs,518437,0.7,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.5342057272660925,0.6039098795914434,0.8784530386740331,0.9916839916839917
d3feaeb056ef4229986644b9f7f2c5b9,mlbs,645142,0.7,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.5557495483301533,0.6200262317927013,0.8955223880597015,0.997920997920998
590b64daeb034778904d01fb6bcffbc7,mlbs,518437,0.8,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.5130978719508587,0.5864538162627386,0.8761384335154827,1.0
32e2c6a899374816834977a4a2d0d5ff,mlbs,645142,0.8,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.5257531041563681,0.6095893452625144,0.8620071684587813,1.0
226e2347f9c34393932cbb03e78b5179,mlbs,518437,0.9,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.48808024234339054,0.5759328056018174,0.846830985915493,1.0
5f11bdc5b07447049426b24f0b6aa799,mlbs,645142,0.9,R3,5,True,training4/MLBS-train.csv,evaluation4/MLBS-test.csv,0.4868232270742835,0.6201226616600777,0.7872340425531915,1.0
