site,seed,epochs,chm,train,test,bbox_prec,bbox_rec,class_prec,class_rec
teak,42,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6704791834567838,0.7143716580835662,0.9210174029451138,0.9373297002724795
teak,518437,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6566025409997396,0.7134254084403435,0.9041994750656168,0.9386920980926431
teak,645142,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.7031091033072948,0.7061034471384146,0.9367977528089888,0.9087193460490464
teak,951277,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6824419795143798,0.7117238999023545,0.9233926128590971,0.9196185286103542
teak,769680,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.7004719765604653,0.6858734159810222,0.9493487698986975,0.8937329700272479
teak,454803,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6733349466271016,0.718601987695041,0.916,0.9359673024523161
teak,690695,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6747680567986419,0.6975113363767125,0.9354395604395604,0.9277929155313351
teak,344218,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6880263640419064,0.7083524491624472,0.936986301369863,0.9318801089918256
teak,392477,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6915253876766774,0.7162235329014932,0.9304229195088677,0.9291553133514986
teak,505846,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6869295380576967,0.7313961593977143,0.9090909090909091,0.9264305177111717
teak,538310,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6829287602853031,0.7012056216110781,0.9295580110497238,0.9168937329700273
teak,478192,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.7052115137313862,0.7046809038531875,0.942090395480226,0.9087193460490464
teak,952728,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6862743232543503,0.7197614823201263,0.9285714285714286,0.9386920980926431
teak,447857,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.687247524685529,0.7032510825388373,0.9291666666666667,0.9114441416893733
teak,654517,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.7084434377332229,0.7206377312808843,0.9341736694677871,0.9087193460490464
teak,326518,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6932187037329602,0.6873333698349631,0.9525179856115108,0.9019073569482289
teak,436296,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6765457396349767,0.7334901015432913,0.9111111111111111,0.9495912806539509
teak,723653,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6851618506671365,0.6873000094265107,0.9452247191011236,0.9168937329700273
teak,646171,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6849902732955268,0.7204393961221707,0.9200542005420054,0.9250681198910081
teak,306939,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6944875344008593,0.7171139101855745,0.9339752407152683,0.9250681198910081
teak,758261,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6869867802649279,0.7042618602253616,0.9336099585062241,0.9196185286103542
teak,976563,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6985452956270937,0.7099475941674889,0.9414225941422594,0.9196185286103542
teak,865101,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6772685107717574,0.6936189482461279,0.9375866851595007,0.9209809264305178
teak,529320,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6785138853463999,0.7169951264732217,0.9164420485175202,0.9264305177111717
teak,468175,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6740331760636876,0.7212205538805496,0.9107856191744341,0.9318801089918256
teak,694154,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6702156208577991,0.7134269993750304,0.9188829787234043,0.94141689373297
teak,323554,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6718179917003061,0.6819989885221469,0.9413407821229051,0.9182561307901907
teak,784313,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6931064878233375,0.7155041103343985,0.9266943291839558,0.9128065395095368
teak,415029,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6779148473709894,0.70196798037704,0.9197278911564626,0.9209809264305178
teak,731053,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.7106343143731253,0.6996847342072168,0.9423631123919308,0.8910081743869209
teak,230705,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6705429065485007,0.7337397141465273,0.9063719115734721,0.9495912806539509
teak,507281,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6709687172969856,0.718819528763676,0.9166666666666666,0.944141689373297
teak,829640,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6917069992865359,0.6935717847263461,0.9394366197183098,0.9087193460490464
teak,486693,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.7038051665350439,0.6950150661561866,0.9495677233429395,0.8978201634877384
teak,893204,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6777661733493845,0.7028782224348751,0.9327846364883402,0.9264305177111717
teak,197470,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.691600412595833,0.7442726329610685,0.9074074074074074,0.9346049046321526
teak,604812,5,False,training3/TEAK-train.csv,evaluation3/TEAK-test.csv,0.6799466616739447,0.7066478666033844,0.9358799454297408,0.9346049046321526
